entity_type,json_payload
StockBatch,"{""id"": 88, ""product_id"": 6, ""supplier_id"": 3, ""cost"": 450.24, ""retail"": 585.31, ""qty"": 94, ""date"": ""2024-07-01T05:16:36"", ""exp"": ""2024-09-29T05:16:36""}"
StockBatch,"{""id"": 23, ""product_id"": 2, ""supplier_id"": 1, ""cost"": 1296.97, ""retail"": 1686.06, ""qty"": 110, ""date"": ""2024-07-17T23:16:14"", ""exp"": ""2024-10-15T23:16:14""}"
StockBatch,"{""id"": 144, ""product_id"": 10, ""supplier_id"": 4, ""cost"": 468.11, ""retail"": 608.54, ""qty"": 103, ""date"": ""2024-07-24T00:13:30"", ""exp"": ""2024-10-22T00:13:30""}"
StockBatch,"{""id"": 138, ""product_id"": 10, ""supplier_id"": 5, ""cost"": 484.07, ""retail"": 629.29, ""qty"": 67, ""date"": ""2024-07-25T09:57:50"", ""exp"": ""2024-10-23T09:57:50""}"
StockBatch,"{""id"": 141, ""product_id"": 10, ""supplier_id"": 5, ""cost"": 489.78, ""retail"": 636.71, ""qty"": 84, ""date"": ""2024-07-27T22:25:07"", ""exp"": ""2024-10-25T22:25:07""}"
StockBatch,"{""id"": 40, ""product_id"": 3, ""supplier_id"": 4, ""cost"": 948.17, ""retail"": 1232.62, ""qty"": 119, ""date"": ""2024-07-29T12:15:38"", ""exp"": ""2024-10-27T12:15:38""}"
StockBatch,"{""id"": 96, ""product_id"": 7, ""supplier_id"": 5, ""cost"": 1708.95, ""retail"": 2221.64, ""qty"": 57, ""date"": ""2024-08-04T13:36:19"", ""exp"": ""2024-11-02T13:36:19""}"
StockBatch,"{""id"": 125, ""product_id"": 9, ""supplier_id"": 3, ""cost"": 285.52, ""retail"": 371.18, ""qty"": 51, ""date"": ""2024-08-07T05:00:38"", ""exp"": ""2024-11-05T05:00:38""}"
StockBatch,"{""id"": 121, ""product_id"": 9, ""supplier_id"": 5, ""cost"": 272.48, ""retail"": 354.22, ""qty"": 176, ""date"": ""2024-08-08T23:46:09"", ""exp"": ""2024-11-06T23:46:09""}"
StockBatch,"{""id"": 108, ""product_id"": 8, ""supplier_id"": 3, ""cost"": 415.69, ""retail"": 540.4, ""qty"": 150, ""date"": ""2024-09-12T21:52:26"", ""exp"": ""2024-12-11T21:52:26""}"
StockBatch,"{""id"": 6, ""product_id"": 1, ""supplier_id"": 3, ""cost"": 485.56, ""retail"": 631.23, ""qty"": 120, ""date"": ""2024-09-13T13:54:28"", ""exp"": ""2024-12-12T13:54:28""}"
StockBatch,"{""id"": 110, ""product_id"": 8, ""supplier_id"": 2, ""cost"": 417.59, ""retail"": 542.86, ""qty"": 142, ""date"": ""2024-10-01T18:52:10"", ""exp"": ""2024-12-30T18:52:10""}"
StockBatch,"{""id"": 126, ""product_id"": 9, ""supplier_id"": 1, ""cost"": 288.57, ""retail"": 375.14, ""qty"": 198, ""date"": ""2024-10-10T12:27:49"", ""exp"": ""2025-01-08T12:27:49""}"
StockBatch,"{""id"": 47, ""product_id"": 4, ""supplier_id"": 3, ""cost"": 175.04, ""retail"": 227.55, ""qty"": 52, ""date"": ""2024-10-24T02:55:25"", ""exp"": ""2025-01-22T02:55:25""}"
StockBatch,"{""id"": 26, ""product_id"": 2, ""supplier_id"": 3, ""cost"": 1508.87, ""retail"": 1961.53, ""qty"": 81, ""date"": ""2024-11-14T06:58:56"", ""exp"": ""2025-02-12T06:58:56""}"
StockBatch,"{""id"": 17, ""product_id"": 2, ""supplier_id"": 4, ""cost"": 1467.29, ""retail"": 1907.48, ""qty"": 143, ""date"": ""2024-11-27T03:05:27"", ""exp"": ""2025-02-25T03:05:27""}"
StockBatch,"{""id"": 81, ""product_id"": 6, ""supplier_id"": 5, ""cost"": 524.59, ""retail"": 681.97, ""qty"": 109, ""date"": ""2024-12-04T11:11:36"", ""exp"": ""2025-03-04T11:11:36""}"
StockBatch,"{""id"": 118, ""product_id"": 8, ""supplier_id"": 5, ""cost"": 1497.26, ""retail"": 1946.44, ""qty"": 95, ""date"": ""2024-12-08T05:37:28"", ""exp"": ""2025-03-08T05:37:28""}"
StockBatch,"{""id"": 89, ""product_id"": 6, ""supplier_id"": 4, ""cost"": 491.94, ""retail"": 639.53, ""qty"": 98, ""date"": ""2024-12-11T04:09:06"", ""exp"": ""2025-03-11T04:09:06""}"
StockBatch,"{""id"": 36, ""product_id"": 3, ""supplier_id"": 2, ""cost"": 1053.51, ""retail"": 1369.57, ""qty"": 191, ""date"": ""2024-12-13T13:46:09"", ""exp"": ""2025-03-13T13:46:09""}"
StockBatch,"{""id"": 52, ""product_id"": 4, ""supplier_id"": 5, ""cost"": 179.95, ""retail"": 233.94, ""qty"": 143, ""date"": ""2024-12-16T18:46:22"", ""exp"": ""2025-03-16T18:46:22""}"
StockBatch,"{""id"": 4, ""product_id"": 1, ""supplier_id"": 4, ""cost"": 547.39, ""retail"": 711.61, ""qty"": 174, ""date"": ""2024-12-18T05:26:18"", ""exp"": ""2025-03-18T05:26:18""}"
StockBatch,"{""id"": 58, ""product_id"": 4, ""supplier_id"": 3, ""cost"": 183.69, ""retail"": 238.8, ""qty"": 52, ""date"": ""2024-12-29T04:12:10"", ""exp"": ""2025-03-29T04:12:10""}"
StockBatch,"{""id"": 70, ""product_id"": 5, ""supplier_id"": 2, ""cost"": 349.56, ""retail"": 454.43, ""qty"": 176, ""date"": ""2025-01-09T18:37:34"", ""exp"": ""2025-04-09T18:37:34""}"
StockBatch,"{""id"": 1, ""product_id"": 1, ""supplier_id"": 5, ""cost"": 543.24, ""retail"": 706.22, ""qty"": 186, ""date"": ""2025-01-19T11:46:17"", ""exp"": ""2025-04-19T11:46:17""}"
StockBatch,"{""id"": 11, ""product_id"": 1, ""supplier_id"": 3, ""cost"": 504.22, ""retail"": 655.49, ""qty"": 54, ""date"": ""2025-01-25T22:47:12"", ""exp"": ""2025-04-25T22:47:12""}"
StockBatch,"{""id"": 136, ""product_id"": 10, ""supplier_id"": 1, ""cost"": 475.04, ""retail"": 617.55, ""qty"": 57, ""date"": ""2025-01-27T10:41:05"", ""exp"": ""2025-04-27T10:41:05""}"
StockBatch,"{""id"": 130, ""product_id"": 9, ""supplier_id"": 4, ""cost"": 274.66, ""retail"": 357.05, ""qty"": 133, ""date"": ""2025-01-31T09:51:50"", ""exp"": ""2025-05-01T09:51:50""}"
StockBatch,"{""id"": 53, ""product_id"": 4, ""supplier_id"": 5, ""cost"": 179.61, ""retail"": 233.5, ""qty"": 113, ""date"": ""2025-02-22T00:06:42"", ""exp"": ""2025-05-23T00:06:42""}"
StockBatch,"{""id"": 24, ""product_id"": 2, ""supplier_id"": 3, ""cost"": 1438.22, ""retail"": 1869.69, ""qty"": 146, ""date"": ""2025-03-07T19:18:49"", ""exp"": ""2025-06-05T19:18:49""}"
StockBatch,"{""id"": 143, ""product_id"": 10, ""supplier_id"": 1, ""cost"": 491.46, ""retail"": 638.9, ""qty"": 89, ""date"": ""2025-03-12T12:16:47"", ""exp"": ""2025-06-10T12:16:47""}"
StockBatch,"{""id"": 124, ""product_id"": 9, ""supplier_id"": 5, ""cost"": 895.4, ""retail"": 1164.03, ""qty"": 87, ""date"": ""2025-03-21T19:40:01"", ""exp"": ""2025-06-19T19:40:01""}"
StockBatch,"{""id"": 64, ""product_id"": 5, ""supplier_id"": 5, ""cost"": 335.75, ""retail"": 436.48, ""qty"": 152, ""date"": ""2025-04-03T04:12:31"", ""exp"": ""2025-07-02T04:12:31""}"
StockBatch,"{""id"": 87, ""product_id"": 6, ""supplier_id"": 1, ""cost"": 466.26, ""retail"": 606.14, ""qty"": 100, ""date"": ""2025-04-18T21:08:15"", ""exp"": ""2025-07-17T21:08:15""}"
StockBatch,"{""id"": 93, ""product_id"": 7, ""supplier_id"": 3, ""cost"": 1671.61, ""retail"": 2173.09, ""qty"": 113, ""date"": ""2025-04-24T13:29:50"", ""exp"": ""2025-07-23T13:29:50""}"
StockBatch,"{""id"": 32, ""product_id"": 3, ""supplier_id"": 1, ""cost"": 1036.16, ""retail"": 1347.0, ""qty"": 68, ""date"": ""2025-05-04T06:49:46"", ""exp"": ""2025-08-02T06:49:46""}"
StockBatch,"{""id"": 55, ""product_id"": 4, ""supplier_id"": 3, ""cost"": 168.58, ""retail"": 219.15, ""qty"": 95, ""date"": ""2025-05-06T00:33:53"", ""exp"": ""2025-08-04T00:33:53""}"
StockBatch,"{""id"": 31, ""product_id"": 3, ""supplier_id"": 5, ""cost"": 3318.91, ""retail"": 4314.59, ""qty"": 117, ""date"": ""2025-05-28T06:59:55"", ""exp"": ""2025-08-26T06:59:55""}"
User,"{""id"": 1, ""email"": ""admin@ransara.com"", ""role"": ""admin""}"
User,"{""id"": 2, ""email"": ""driver2@example.com"", ""role"": ""driver""}"
User,"{""id"": 3, ""email"": ""driver3@example.com"", ""role"": ""driver""}"
User,"{""id"": 4, ""email"": ""driver4@example.com"", ""role"": ""driver""}"
User,"{""id"": 5, ""email"": ""driver5@example.com"", ""role"": ""driver""}"
User,"{""id"": 6, ""email"": ""driver6@example.com"", ""role"": ""driver""}"
User,"{""id"": 7, ""email"": ""driver7@example.com"", ""role"": ""driver""}"
User,"{""id"": 8, ""email"": ""driver8@example.com"", ""role"": ""driver""}"
User,"{""id"": 9, ""email"": ""driver9@example.com"", ""role"": ""driver""}"
User,"{""id"": 10, ""email"": ""driver10@example.com"", ""role"": ""driver""}"
User,"{""id"": 11, ""email"": ""driver11@example.com"", ""role"": ""driver""}"
User,"{""id"": 12, ""email"": ""customer12@example.com"", ""role"": ""customer""}"
User,"{""id"": 13, ""email"": ""customer13@example.com"", ""role"": ""customer""}"
User,"{""id"": 14, ""email"": ""customer14@example.com"", ""role"": ""customer""}"
User,"{""id"": 15, ""email"": ""customer15@example.com"", ""role"": ""customer""}"
User,"{""id"": 16, ""email"": ""customer16@example.com"", ""role"": ""customer""}"
User,"{""id"": 17, ""email"": ""customer17@example.com"", ""role"": ""customer""}"
User,"{""id"": 18, ""email"": ""customer18@example.com"", ""role"": ""customer""}"
User,"{""id"": 19, ""email"": ""customer19@example.com"", ""role"": ""customer""}"
User,"{""id"": 20, ""email"": ""customer20@example.com"", ""role"": ""customer""}"
User,"{""id"": 21, ""email"": ""customer21@example.com"", ""role"": ""customer""}"
User,"{""id"": 22, ""email"": ""customer22@example.com"", ""role"": ""customer""}"
User,"{""id"": 23, ""email"": ""customer23@example.com"", ""role"": ""customer""}"
User,"{""id"": 24, ""email"": ""customer24@example.com"", ""role"": ""customer""}"
User,"{""id"": 25, ""email"": ""customer25@example.com"", ""role"": ""customer""}"
User,"{""id"": 26, ""email"": ""customer26@example.com"", ""role"": ""customer""}"
User,"{""id"": 27, ""email"": ""customer27@example.com"", ""role"": ""customer""}"
User,"{""id"": 28, ""email"": ""customer28@example.com"", ""role"": ""customer""}"
User,"{""id"": 29, ""email"": ""customer29@example.com"", ""role"": ""customer""}"
User,"{""id"": 30, ""email"": ""customer30@example.com"", ""role"": ""customer""}"
User,"{""id"": 31, ""email"": ""customer31@example.com"", ""role"": ""customer""}"
User,"{""id"": 32, ""email"": ""customer32@example.com"", ""role"": ""customer""}"
User,"{""id"": 33, ""email"": ""customer33@example.com"", ""role"": ""customer""}"
User,"{""id"": 34, ""email"": ""customer34@example.com"", ""role"": ""customer""}"
User,"{""id"": 35, ""email"": ""customer35@example.com"", ""role"": ""customer""}"
User,"{""id"": 36, ""email"": ""customer36@example.com"", ""role"": ""customer""}"
User,"{""id"": 37, ""email"": ""customer37@example.com"", ""role"": ""customer""}"
User,"{""id"": 38, ""email"": ""customer38@example.com"", ""role"": ""customer""}"
User,"{""id"": 39, ""email"": ""customer39@example.com"", ""role"": ""customer""}"
User,"{""id"": 40, ""email"": ""customer40@example.com"", ""role"": ""customer""}"
User,"{""id"": 41, ""email"": ""customer41@example.com"", ""role"": ""customer""}"
User,"{""id"": 42, ""email"": ""customer42@example.com"", ""role"": ""customer""}"
User,"{""id"": 43, ""email"": ""customer43@example.com"", ""role"": ""customer""}"
User,"{""id"": 44, ""email"": ""customer44@example.com"", ""role"": ""customer""}"
User,"{""id"": 45, ""email"": ""customer45@example.com"", ""role"": ""customer""}"
User,"{""id"": 46, ""email"": ""customer46@example.com"", ""role"": ""customer""}"
User,"{""id"": 47, ""email"": ""customer47@example.com"", ""role"": ""customer""}"
User,"{""id"": 48, ""email"": ""customer48@example.com"", ""role"": ""customer""}"
User,"{""id"": 49, ""email"": ""customer49@example.com"", ""role"": ""customer""}"
User,"{""id"": 50, ""email"": ""customer50@example.com"", ""role"": ""customer""}"
User,"{""id"": 51, ""email"": ""customer51@example.com"", ""role"": ""customer""}"
User,"{""id"": 52, ""email"": ""customer52@example.com"", ""role"": ""customer""}"
User,"{""id"": 53, ""email"": ""customer53@example.com"", ""role"": ""customer""}"
User,"{""id"": 54, ""email"": ""customer54@example.com"", ""role"": ""customer""}"
User,"{""id"": 55, ""email"": ""customer55@example.com"", ""role"": ""customer""}"
User,"{""id"": 56, ""email"": ""customer56@example.com"", ""role"": ""customer""}"
User,"{""id"": 57, ""email"": ""customer57@example.com"", ""role"": ""customer""}"
User,"{""id"": 58, ""email"": ""customer58@example.com"", ""role"": ""customer""}"
User,"{""id"": 59, ""email"": ""customer59@example.com"", ""role"": ""customer""}"
User,"{""id"": 60, ""email"": ""customer60@example.com"", ""role"": ""customer""}"
User,"{""id"": 61, ""email"": ""customer61@example.com"", ""role"": ""customer""}"
User,"{""id"": 62, ""email"": ""customer62@example.com"", ""role"": ""customer""}"
User,"{""id"": 63, ""email"": ""customer63@example.com"", ""role"": ""customer""}"
User,"{""id"": 64, ""email"": ""customer64@example.com"", ""role"": ""customer""}"
User,"{""id"": 65, ""email"": ""customer65@example.com"", ""role"": ""customer""}"
User,"{""id"": 66, ""email"": ""customer66@example.com"", ""role"": ""customer""}"
User,"{""id"": 67, ""email"": ""customer67@example.com"", ""role"": ""customer""}"
User,"{""id"": 68, ""email"": ""customer68@example.com"", ""role"": ""customer""}"
User,"{""id"": 69, ""email"": ""customer69@example.com"", ""role"": ""customer""}"
User,"{""id"": 70, ""email"": ""customer70@example.com"", ""role"": ""customer""}"
User,"{""id"": 71, ""email"": ""customer71@example.com"", ""role"": ""customer""}"
User,"{""id"": 72, ""email"": ""customer72@example.com"", ""role"": ""customer""}"
User,"{""id"": 73, ""email"": ""customer73@example.com"", ""role"": ""customer""}"
User,"{""id"": 74, ""email"": ""customer74@example.com"", ""role"": ""customer""}"
User,"{""id"": 75, ""email"": ""customer75@example.com"", ""role"": ""customer""}"
User,"{""id"": 76, ""email"": ""customer76@example.com"", ""role"": ""customer""}"
User,"{""id"": 77, ""email"": ""customer77@example.com"", ""role"": ""customer""}"
User,"{""id"": 78, ""email"": ""customer78@example.com"", ""role"": ""customer""}"
User,"{""id"": 79, ""email"": ""customer79@example.com"", ""role"": ""customer""}"
User,"{""id"": 80, ""email"": ""customer80@example.com"", ""role"": ""customer""}"
User,"{""id"": 81, ""email"": ""customer81@example.com"", ""role"": ""customer""}"
User,"{""id"": 82, ""email"": ""customer82@example.com"", ""role"": ""customer""}"
User,"{""id"": 83, ""email"": ""customer83@example.com"", ""role"": ""customer""}"
User,"{""id"": 84, ""email"": ""customer84@example.com"", ""role"": ""customer""}"
User,"{""id"": 85, ""email"": ""customer85@example.com"", ""role"": ""customer""}"
User,"{""id"": 86, ""email"": ""customer86@example.com"", ""role"": ""customer""}"
User,"{""id"": 87, ""email"": ""customer87@example.com"", ""role"": ""customer""}"
User,"{""id"": 88, ""email"": ""customer88@example.com"", ""role"": ""customer""}"
User,"{""id"": 89, ""email"": ""customer89@example.com"", ""role"": ""customer""}"
User,"{""id"": 90, ""email"": ""customer90@example.com"", ""role"": ""customer""}"
User,"{""id"": 91, ""email"": ""customer91@example.com"", ""role"": ""customer""}"
User,"{""id"": 92, ""email"": ""customer92@example.com"", ""role"": ""customer""}"
User,"{""id"": 93, ""email"": ""customer93@example.com"", ""role"": ""customer""}"
User,"{""id"": 94, ""email"": ""customer94@example.com"", ""role"": ""customer""}"
User,"{""id"": 95, ""email"": ""customer95@example.com"", ""role"": ""customer""}"
User,"{""id"": 96, ""email"": ""customer96@example.com"", ""role"": ""customer""}"
User,"{""id"": 97, ""email"": ""customer97@example.com"", ""role"": ""customer""}"
User,"{""id"": 98, ""email"": ""customer98@example.com"", ""role"": ""customer""}"
User,"{""id"": 99, ""email"": ""customer99@example.com"", ""role"": ""customer""}"
User,"{""id"": 100, ""email"": ""customer100@example.com"", ""role"": ""customer""}"
User,"{""id"": 101, ""email"": ""customer101@example.com"", ""role"": ""customer""}"
User,"{""id"": 102, ""email"": ""customer102@example.com"", ""role"": ""customer""}"
User,"{""id"": 103, ""email"": ""customer103@example.com"", ""role"": ""customer""}"
User,"{""id"": 104, ""email"": ""customer104@example.com"", ""role"": ""customer""}"
User,"{""id"": 105, ""email"": ""customer105@example.com"", ""role"": ""customer""}"
User,"{""id"": 106, ""email"": ""customer106@example.com"", ""role"": ""customer""}"
User,"{""id"": 107, ""email"": ""customer107@example.com"", ""role"": ""customer""}"
User,"{""id"": 108, ""email"": ""customer108@example.com"", ""role"": ""customer""}"
User,"{""id"": 109, ""email"": ""customer109@example.com"", ""role"": ""customer""}"
User,"{""id"": 110, ""email"": ""customer110@example.com"", ""role"": ""customer""}"
User,"{""id"": 111, ""email"": ""customer111@example.com"", ""role"": ""customer""}"
Order,"{""id"": 1, ""user_id"": 34, ""total"": 2861.2, ""date"": ""2024-11-25T17:48:09"", ""items"": [{""batch_id"": 110, ""qty"": 3, ""price"": 542.86}, {""batch_id"": 40, ""qty"": 1, ""price"": 1232.62}], ""driver_id"": 4}"
Order,"{""id"": 2, ""user_id"": 50, ""total"": 3895.63, ""date"": ""2024-10-26T15:17:26"", ""items"": [{""batch_id"": 72, ""qty"": 4, ""price"": 419.82}, {""batch_id"": 78, ""qty"": 3, ""price"": 586.75}, {""batch_id"": 48, ""qty"": 2, ""price"": 228.05}], ""driver_id"": 3}"
Order,"{""id"": 3, ""user_id"": 103, ""total"": 21915.78, ""date"": ""2024-06-06T15:54:04"", ""items"": [{""batch_id"": 19, ""qty"": 5, ""price"": 1711.59}, {""batch_id"": 62, ""qty"": 1, ""price"": 450.3}, {""batch_id"": 28, ""qty"": 4, ""price"": 1943.19}, {""batch_id"": 19, ""qty"": 3, ""price"": 1711.59}], ""driver_id"": 6}"
Order,"{""id"": 4, ""user_id"": 73, ""total"": 4846.75, ""date"": ""2024-12-30T22:36:17"", ""items"": [{""batch_id"": 89, ""qty"": 5, ""price"": 639.53}, {""batch_id"": 47, ""qty"": 2, ""price"": 227.55}, {""batch_id"": 58, ""qty"": 5, ""price"": 238.8}], ""driver_id"": 4}"
Order,"{""id"": 5, ""user_id"": 109, ""total"": 24243.35, ""date"": ""2024-03-17T05:14:46"", ""items"": [{""batch_id"": 112, ""qty"": 2, ""price"": 604.07}, {""batch_id"": 101, ""qty"": 5, ""price"": 2444.17}, {""batch_id"": 57, ""qty"": 2, ""price"": 208.33}, {""batch_id"": 103, ""qty"": 5, ""price"": 2079.54}], ""driver_id"": 6}"
Order,"{""id"": 6, ""user_id"": 62, ""total"": 15616.78, ""date"": ""2024-04-18T21:57:31"", ""items"": [{""batch_id"": 28, ""qty"": 3, ""price"": 1943.19}, {""batch_id"": 37, ""qty"": 4, ""price"": 1246.38}, {""batch_id"": 140, ""qty"": 5, ""price"": 571.7}, {""batch_id"": 28, ""qty"": 1, ""price"": 1943.19}], ""driver_id"": 2}"
Order,"{""id"": 7, ""user_id"": 83, ""total"": 8693.36, ""date"": ""2022-02-19T11:54:24"", ""items"": [{""batch_id"": 12, ""qty"": 4, ""price"": 595.27}, {""batch_id"": 20, ""qty"": 2, ""price"": 1572.41}, {""batch_id"": 12, ""qty"": 5, ""price"": 595.27}, {""batch_id"": 50, ""qty"": 1, ""price"": 191.11}], ""driver_id"": 9}"
Order,"{""id"": 8, ""user_id"": 16, ""total"": 2104.86, ""date"": ""2023-12-19T15:04:28"", ""items"": [{""batch_id"": 30, ""qty"": 1, ""price"": 1698.98}, {""batch_id"": 61, ""qty"": 1, ""price"": 405.88}], ""driver_id"": 2}"
Order,"{""id"": 9, ""user_id"": 28, ""total"": 11994.94, ""date"": ""2022-08-18T21:26:33"", ""items"": [{""batch_id"": 99, ""qty"": 5, ""price"": 1927.97}, {""batch_id"": 3, ""qty"": 3, ""price"": 622.64}, {""batch_id"": 115, ""qty"": 1, ""price"": 487.17}], ""driver_id"": 8}"
Order,"{""id"": 10, ""user_id"": 96, ""total"": 2943.05, ""date"": ""2023-11-08T04:38:56"", ""items"": [{""batch_id"": 90, ""qty"": 5, ""price"": 588.61}], ""driver_id"": 8}"
Order,"{""id"": 11, ""user_id"": 74, ""total"": 3129.27, ""date"": ""2022-09-21T16:02:51"", ""items"": [{""batch_id"": 109, ""qty"": 3, ""price"": 530.68}, {""batch_id"": 76, ""qty"": 3, ""price"": 512.41}], ""driver_id"": 6}"
Order,"{""id"": 12, ""user_id"": 88, ""total"": 10779.42, ""date"": ""2023-11-02T11:00:44"", ""items"": [{""batch_id"": 30, ""qty"": 1, ""price"": 1698.98}, {""batch_id"": 61, ""qty"": 4, ""price"": 405.88}, {""batch_id"": 120, ""qty"": 4, ""price"": 540.96}, {""batch_id"": 22, ""qty"": 3, ""price"": 1764.36}], ""driver_id"": 3}"
Order,"{""id"": 13, ""user_id"": 58, ""total"": 1946.44, ""date"": ""2025-05-14T09:13:51"", ""items"": [{""batch_id"": 118, ""qty"": 1, ""price"": 1946.44}], ""driver_id"": 7}"
Order,"{""id"": 14, ""user_id"": 74, ""total"": 6145.14, ""date"": ""2023-03-21T01:43:59"", ""items"": [{""batch_id"": 105, ""qty"": 2, ""price"": 2129.58}, {""batch_id"": 10, ""qty"": 3, ""price"": 628.66}], ""driver_id"": 3}"
Order,"{""id"": 15, ""user_id"": 90, ""total"": 512.41, ""date"": ""2022-04-28T02:57:03"", ""items"": [{""batch_id"": 76, ""qty"": 1, ""price"": 512.41}], ""driver_id"": 6}"
Order,"{""id"": 16, ""user_id"": 43, ""total"": 9602.31, ""date"": ""2022-09-03T05:58:14"", ""items"": [{""batch_id"": 63, ""qty"": 2, ""price"": 1514.17}, {""batch_id"": 147, ""qty"": 5, ""price"": 580.28}, {""batch_id"": 76, ""qty"": 2, ""price"": 512.41}, {""batch_id"": 150, ""qty"": 5, ""price"": 529.55}], ""driver_id"": 6}"
Order,"{""id"": 17, ""user_id"": 31, ""total"": 3765.12, ""date"": ""2023-04-25T15:52:12"", ""items"": [{""batch_id"": 15, ""qty"": 3, ""price"": 615.03}, {""batch_id"": 5, ""qty"": 3, ""price"": 640.01}], ""driver_id"": 5}"
Order,"{""id"": 18, ""user_id"": 69, ""total"": 595.27, ""date"": ""2022-01-24T03:38:06"", ""items"": [{""batch_id"": 12, ""qty"": 1, ""price"": 595.27}], ""driver_id"": 3}"
Order,"{""id"": 19, ""user_id"": 69, ""total"": 1644.21, ""date"": ""2023-02-05T01:31:08"", ""items"": [{""batch_id"": 148, ""qty"": 3, ""price"": 548.07}], ""driver_id"": 3}"
Order,"{""id"": 20, ""user_id"": 47, ""total"": 8746.69, ""date"": ""2024-07-25T13:27:53"", ""items"": [{""batch_id"": 103, ""qty"": 4, ""price"": 2079.54}, {""batch_id"": 71, ""qty"": 1, ""price"": 428.53}], ""driver_id"": 5}"
Order,"{""id"": 21, ""user_id"": 95, ""total"": 5416.7, ""date"": ""2024-03-28T06:11:39"", ""items"": [{""batch_id"": 114, ""qty"": 4, ""price"": 559.0}, {""batch_id"": 149, ""qty"": 5, ""price"": 636.14}], ""driver_id"": 7}"
Order,"{""id"": 22, ""user_id"": 58, ""total"": 7802.89, ""date"": ""2022-03-31T09:51:57"", ""items"": [{""batch_id"": 73, ""qty"": 5, ""price"": 391.37}, {""batch_id"": 115, ""qty"": 3, ""price"": 487.17}, {""batch_id"": 115, ""qty"": 5, ""price"": 487.17}, {""batch_id"": 115, ""qty"": 4, ""price"": 487.17}], ""driver_id"": 4}"
